+-----------------------------------+-------+
|               name                | birth |
| Ayumu Saitô                       | 1964  |
| Eric Deskin                       | 1964  |
| Paul Wallfisch                    | 1964  |
| Ailton Graça                      | 1964  |
| Jun Hashimoto                     | 1964  |
| Tünde Szalontay                   | 1964  |
| Igor Artashonov                   | 1964  |
| Tetsurô Degawa                    | 1964  |
| Rie Minemura                      | 1964  |
| Hani Ramzi                        | 1964  |
| Khaled Saleh                      | 1964  |
| Dennis W. Hall                    | 1964  |
| Allison Hensel                    | 1964  |
| Hakan Boyav                       | 1964  |
| Samantha Singh                    | 1964  |
| Dane Andrew                       | 1964  |
| Miho Ninagawa                     | 1964  |
| Michel Bos                        | 1964  |
| Phil Hellmuth Jr.                 | 1964  |
| Jim Garrity                       | 1964  |
| Dallas Barnett                    | 1964  |
| Jennifer Winter                   | 1964  |
| Wei-min Chen                      | 1964  |
| Lucilla Giagnoni                  | 1964  |
| Nicola Larini                     | 1964  |
| Sarath Chandrasiri                | 1964  |
| Gong Li                           | 1965  |
| Sherilyn Fenn                     | 1965  |
| Elizabeth Hurley                  | 1965  |
| Brooke Shields                    | 1965  |
| Robert Downey Jr.                 | 1965  |
| Valeria Golino                    | 1965  |
| Mathilda May                      | 1965  |
| John C. Reilly                    | 1965  |
| Joely Richardson                  | 1965  |
| Chris Eigeman                     | 1965  |
| Noah Emmerich                     | 1965  |
| Sean Patrick Flanery              | 1965  |
| Richard Grieco                    | 1965  |
| Michelle Johnson                  | 1965  |
| William McNamara                  | 1965  |
| Connie Nielsen                    | 1965  |
| Kyra Sedgwick                     | 1965  |
| Ben Stiller                       | 1965  |
| Björk                             | 1965  |
| Todd Bridges                      | 1965  |
| Paula Devicq                      | 1965  |
| Andy Dick                         | 1965  |
| Steve Harris                      | 1965  |
| Vinnie Jones                      | 1965  |
| Wallace Langham                   | 1965  |
| Paulina Porizkova                 | 1965  |
| Maura Tierney                     | 1965  |
| Salman Khan                       | 1965  |
| Lynda Boyd                        | 1965  |
| Alejandro Abellan                 | 1965  |
| André Abujamra                    | 1965  |
| Alon Aboutboul                    | 1965  |
| Ivan Agapov                       | 1965  |
| Juan Alba                         | 1965  |
| Sergio Albelli                    | 1965  |
| Arin Alldridge                    | 1965  |
| Fiona Allen                       | 1965  |
| Mathieu Amalric                   | 1965  |
| Neus Asensi                       | 1965  |
| Yvan Attal                        | 1965  |
| Ludvik Bagari                     | 1965  |
| Bill Bailey                       | 1965  |
| Frank Bello                       | 1965  |
| Cyrill Berndt                     | 1965  |
| Tetsuya Bessho                    | 1965  |
| Hemant Birje                      | 1965  |
| Seema Biswas                      | 1965  |
| Rosario Bléfari                   | 1965  |
| Kim Bodnia                        | 1965  |
| Ian Bonner                        | 1965  |
| Céline Bonnier                    | 1965  |
| Detlef Bothe                      | 1965  |
| Bouli Lanners                     | 1965  |
| Melissa Brasselle                 | 1965  |
| Tom Bresnahan                     | 1965  |
| Mariana Briski                    | 1965  |
| Jae-Hyun Cho                      | 1965  |
| Sergi Calleja                     | 1965  |
| Maria Ceiça                       | 1965  |
| Sudha Chandran                    | 1965  |
| Li Ping Chen                      | 1965  |
| Kar Lok Chin                      | 1965  |
| Sergey Chonishvili                | 1965  |
| Claudia Christian                 | 1965  |
| Steve Coogan                      | 1965  |
| Susana Dans                       | 1965  |
| Maria de Medeiros                 | 1965  |
| Martin Dejdar                     | 1965  |
| Alexander Diachenko               | 1965  |
| Omid Djalili                      | 1965  |
| Helle Dolleris                    | 1965  |
| Evan Dorkin                       | 1965  |
| Yoriko Dôguchi                    | 1965  |
| Debora Duboc                      | 1965  |
| Ercan Durmaz                      | 1965  |
| Terrence Flack                    | 1965  |
| Mohammad Reza Forutan             | 1965  |
| Denise Fraga                      | 1965  |
| Arata Furuta                      | 1965  |
| John Gaeta                        | 1965  |
| Cees Geel                         | 1965  |
| Evelyn Glennie                    | 1965  |
| Dean Haglund                      | 1965  |
| Kiyoyuki Yanada                   | 1965  |
| Shinya Hashimoto                  | 1965  |
| Shirley Henderson                 | 1965  |
| Stig Henrik Hoff                  | 1965  |
| Cady Huffman                      | 1965  |
| Sean Hughes                       | 1965  |
| Flavio Insinna                    | 1965  |
| Inuko Inuyama                     | 1965  |
| Eva Ionesco                       | 1965  |
| Ann Eleonora Jørgensen            | 1965  |
| Teruyuki Kagawa                   | 1965  |
| Oliver Kalkofe                    | 1965  |
| Sanjay Kapoor                     | 1965  |
| Paul Kaye                         | 1965  |
| Shah Rukh Khan                    | 1965  |
| Sachin Khedekar                   | 1965  |
| Kôji Kikkawa                      | 1965  |
| Kim Eui-sung                      | 1965  |
| Vincent Kok                       | 1965  |
| Claudia Koll                      | 1965  |
| Peter Krause                      | 1965  |
| Atul Kulkarni                     | 1965  |
| Fikret Kuskan                     | 1965  |
| Aaron Kwok                        | 1965  |
| Juliane Köhler                    | 1965  |
| Samuel Le Bihan                   | 1965  |
| Geno Lechner                      | 1965  |
| Beata Lehmann                     | 1965  |
| Alexandra Lencastre               | 1965  |
| Georgia Lepore                    | 1965  |
| Igor Lifanov                      | 1965  |
| Sandra Kwan Yue Ng                | 1965  |
| Martin Lindow                     | 1965  |
| Laurent Lucas                     | 1965  |
| Henrik Lykkegaard                 | 1965  |
| Zsolt László                      | 1965  |
| Sergi López                       | 1965  |
| Nathalie Mallette                 | 1965  |
| Costas Mandylor                   | 1965  |
| William Mapother                  | 1965  |
| Charles Maquignon                 | 1965  |
| Duane Martin                      | 1965  |
| Marlee Matlin                     | 1965  |
| Mariann Mayberry                  | 1965  |
| Catherine McClements              | 1965  |
| Zane Meas                         | 1965  |
| Mads Mikkelsen                    | 1965  |
| Rhys Muldoon                      | 1965  |
| Peter Paul Muller                 | 1965  |
| Peter Musevski                    | 1965  |
| Agnese Nano                       | 1965  |
| James Nesbitt                     | 1965  |
| Merab Ninidze                     | 1965  |
| Navneet Nishan                    | 1965  |
| Amparo Noguera                    | 1965  |
| Hironobu Nomura                   | 1965  |
| Jean Odoutan                      | 1965  |
| Ikue Ôtani                        | 1965  |
| Blanca Oteyza                     | 1965  |
| Aditya Pancholi                   | 1965  |
| Meral Perin                       | 1965  |
| Jorge Perugorría                  | 1965  |
| Prakash Raj                       | 1965  |
| Hary Prinz                        | 1965  |
| Vyacheslav Razbegaev              | 1965  |
| Ian Roberts                       | 1965  |
| Omar Chagall                      | 1965  |
| Carolina Rosi                     | 1965  |
| Belén Rueda                       | 1965  |
| Yuliya Rutberg                    | 1965  |
| Susanne Sachße                    | 1965  |
| Tony Sagastizado I                | 1965  |
| Rei Sakuma                        | 1965  |
| Birge Schade                      | 1965  |
| Michael Schenk                    | 1965  |
| Carey Scott                       | 1965  |
| Paolo Seganti                     | 1965  |
| Santiago Segura                   | 1965  |
| Milind Soman                      | 1965  |
| Maricel Soriano                   | 1965  |
| Tetta Sugimoto                    | 1965  |
| Per Svensson                      | 1965  |
| Veronica Taylor                   | 1965  |
| Srdjan 'Zika' Todorovic           | 1965  |
| Philippe Torreton                 | 1965  |
| Kôsuke Toyohara                   | 1965  |
| Aramis Trindade                   | 1965  |
| Vesna Trivalic                    | 1965  |
| Kanji Tsuda                       | 1965  |
| Tina Tyler                        | 1965  |
| József Tálos                      | 1965  |
| Sergey Vinogradov                 | 1965  |
| Susan Visser                      | 1965  |
| Wakana Yamazaki                   | 1965  |
| Jeffrey Wright                    | 1965  |
